File,Instability Functions,Execution Time
prometheus-v0.35.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.4610416889190674
prometheus-v0.35.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",7.65148401260376
prometheus-v0.35.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.613642692565918
prometheus-v0.35.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",16.603729009628296
prometheus-v0.35.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",10.4194655418396
prometheus-v0.36.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.627244472503662
prometheus-v0.36.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.158791542053223
prometheus-v0.36.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.912988901138306
prometheus-v0.36.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",17.222716331481934
prometheus-v0.36.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",10.439384460449219
prometheus-v0.37.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.7662346363067627
prometheus-v0.37.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.123632431030273
prometheus-v0.37.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",6.2165915966033936
prometheus-v0.37.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",17.921485662460327
prometheus-v0.37.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",10.432239770889282
prometheus-v0.38.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.865098476409912
prometheus-v0.38.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.512653827667236
prometheus-v0.38.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",6.360889196395874
prometheus-v0.38.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",18.09641695022583
prometheus-v0.38.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",10.879018545150757
prometheus-v0.39.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.836770534515381
prometheus-v0.39.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.459730625152588
prometheus-v0.39.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",6.365793228149414
prometheus-v0.39.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",20.159040689468384
prometheus-v0.39.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",12.643925428390503
toml-v2.0.1.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.119525671005249
toml-v2.0.1.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",11.245489358901978
toml-v2.0.1.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",8.399755716323853
toml-v2.0.1.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",23.661064863204956
toml-v2.0.1.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",14.216292142868042
toml-v2.0.2.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.118628263473511
toml-v2.0.2.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",11.260008811950684
toml-v2.0.2.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",8.26328158378601
toml-v2.0.2.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",23.593766689300537
toml-v2.0.2.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",14.415214538574219
toml-v2.0.3.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.103238344192505
toml-v2.0.3.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",11.179256677627563
toml-v2.0.3.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",8.35803484916687
toml-v2.0.3.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",23.91318988800049
toml-v2.0.3.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",14.400451898574829
toml-v2.0.4.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.173862457275391
toml-v2.0.4.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",11.205512523651123
toml-v2.0.4.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",8.35853099822998
toml-v2.0.4.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",23.870625495910645
toml-v2.0.4.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",14.321009397506714
toml-v2.0.5.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.092567205429077
toml-v2.0.5.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",11.178692102432251
toml-v2.0.5.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",8.28200912475586
toml-v2.0.5.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",23.472734451293945
toml-v2.0.5.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",14.401627540588379
zap-v1.19.1.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",2.841963052749634
zap-v1.19.1.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",6.505420923233032
zap-v1.19.1.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",4.795352458953857
zap-v1.19.1.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",13.7145357131958
zap-v1.19.1.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.413007497787476
zap-v1.20.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.0971715450286865
zap-v1.20.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",6.878379583358765
zap-v1.20.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.053900480270386
zap-v1.20.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",14.556286811828613
zap-v1.20.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.825103759765625
zap-v1.21.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.040783405303955
zap-v1.21.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",6.8375537395477295
zap-v1.21.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.084747076034546
zap-v1.21.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",14.642098188400269
zap-v1.21.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.826855182647705
zap-v1.22.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",3.1601648330688477
zap-v1.22.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",6.853303909301758
zap-v1.22.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",5.1038432121276855
zap-v1.22.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",14.584548234939575
zap-v1.22.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",8.907474040985107
zap-v1.23.0.csv,"(<function cv at 0x7f9395c10790>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",6.877357006072998
zap-v1.23.0.csv,"(<function rmad at 0x7f9395c10820>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",14.84841799736023
zap-v1.23.0.csv,"(<function rciw_mean_p at 0x7f9395c108b0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_p at 0x7f9395c10940>)",11.109474420547485
zap-v1.23.0.csv,"(<function rciw_mean_t at 0x7f9395c10af0>, <function mean at 0x7f94258e09d0>, <function ci_bootstrap_mean_t at 0x7f9395c11360>)",30.139513731002808
zap-v1.23.0.csv,"(<function rciw_median_p at 0x7f9395c109d0>, <function median at 0x7f94251ea4d0>, <function ci_bootstrap_median_p at 0x7f9395c10a60>)",18.903398752212524
